brand,product_id,product_name,category,subcategory,domain,discounted_price,actual_price,discount_percentage,rating,rating_count,sales_proxy,rating_type,price_band
Ptron,B0B53QLB9H,"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Color Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Fitness Trackers & IP68 Waterproof (Blue)",Electronics,WearableTechnology,SmartWatches,1299.0,5999.0,78.0,3.3,4415.0,5735085.0,Good,Budget
Sandisk,B0BDYW3RN3,"SanDisk Ultra® microSDXC™ UHS-I Card, 256GB, 150MB/s R, 10 Y Warranty, for Smartphones",Electronics,Accessories,MemoryCards,1989.0,3500.0,43.0,4.4,67260.0,133780140.0,Great,Budget
Fire-Boltt,B0B3RS9DNF,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",Electronics,WearableTechnology,SmartWatches,1999.0,9999.0,80.0,4.3,27704.0,55380296.0,Great,Budget
Redmi,B09QS9X16F,"Redmi Note 11 (Space Black, 6GB RAM, 64GB Storage) | 90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,12999.0,18999.0,32.0,4.1,50772.0,659985228.0,Great,Premium
Noise,B08HV25BBQ,Noise ColorFit Pro 2 Full Touch Control Smart Watch with 35g Weight & Upgraded LCD Display (Deep Wine),Electronics,WearableTechnology,SmartWatches,1499.0,4999.0,70.0,4.0,92588.0,138789412.0,Good,Budget
Redmi,B09LJ116B5,"Redmi Note 11T 5G (Aquamarine Blue, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers| Get 2 Months of YouTube Premium Free!",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,16999.0,20999.0,19.0,4.1,31822.0,540942178.0,Great,Premium
Newly,B0BMVWKZ8G,"Newly Launched Boult Dive+ with 1.85"" HD Display, Bluetooth Calling Smartwatch, 500 Nits Brightness, 7 Days Battery Life, 150+ Watch Faces, 100+ Sport Modes, IP68 Waterproof Smart Watch (Jet Black)",Electronics,WearableTechnology,SmartWatches,1999.0,8499.0,76.0,4.3,240.0,479760.0,Great,Budget
Oneplus,B0BD92GDQH,"OnePlus Nord Watch with 1.78” AMOLED Display, 60 Hz Refresh Rate, 105 Fitness Modes, 10 Days Battery, SPO2, Heart Rate, Stress Monitor, Women Health Tracker & Multiple Watch Face [Midnight Black]",Electronics,WearableTechnology,SmartWatches,4999.0,6999.0,29.0,3.8,758.0,3789242.0,Good,Budget
Noise,B0B5GF6DQD,"Noise Agile 2 Buzz Bluetooth Calling Smart Watch with 1.28"" TFT Display,Dual Button,in-Built Mic & Speaker,AI Voice Assistant, Health Suite,in-Built Games, 100 Watch Faces-(Jet Black)",Electronics,WearableTechnology,SmartWatches,2499.0,5999.0,58.0,3.7,828.0,2069172.0,Good,Budget
Motorola,B09JS94MBV,"Motorola a10 Dual Sim keypad Mobile with 1750 mAh Battery, Expandable Storage Upto 32GB, Wireless FM with Recording - Dark Blue",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,1399.0,1630.0,14.0,4.0,9378.0,13119822.0,Good,Budget
Fire-Boltt,B09YV463SW,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Silver )",Electronics,WearableTechnology,SmartWatches,1499.0,9999.0,85.0,4.2,22638.0,33934362.0,Great,Budget
Flix,B09NL4DCXK,"Flix (Beetel) Bolt 2.4 12W Dual USB Smart Charger, Made in India, Bis Certified, Fast Charging Power Adaptor with 1 Meter USB to Type C Cable for Cellular Phones (White)(Xwc-64D)",Electronics,Mobiles&Accessories,MobileAccessories,249.0,599.0,58.0,3.9,2147.0,534603.0,Good,Under 1000
Kyosei,B0B8CHJLWJ,Kyosei Advanced Tempered Glass Compatible with Google Pixel 6a with Military-Grade Anti-Explosion Edge-to-Edge Coverage Screen Protector Guard,Electronics,Mobiles&Accessories,MobileAccessories,299.0,1199.0,75.0,4.5,596.0,178204.0,Great,Under 1000
Striff,B0B8ZWNR5T,"STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector, Mouse Cable Protector, Suit for All Cell Phones, Computers and Chargers (Black)",Electronics,Mobiles&Accessories,MobileAccessories,79.0,499.0,84.0,4.2,1949.0,153971.0,Great,Under 1000
Redmi,B0BBFJLP21,"Redmi 11 Prime 5G (Thunder Black, 4GB RAM, 64GB Storage) | Prime Design | MTK Dimensity 700 | 50 MP Dual Cam | 5000mAh | 7 Band 5G",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,13999.0,15999.0,13.0,3.9,2180.0,30517820.0,Good,Premium
Samsung,B01F262EUU,"Samsung Original EHS64 Wired in Ear Earphones with Mic, Black",Electronics,"Headphones,Earbuds&Accessories",Headphones,949.0,999.0,5.0,4.2,31539.0,29930511.0,Great,Under 1000
Striff,B09VZBGL1N,"STRIFF Multi Angle Tablet/Mobile Stand. Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable,Foldable Stand.Perfect for Bed,Office, Home,Gift and Desktop (Black)",Electronics,Mobiles&Accessories,MobileAccessories,99.0,499.0,80.0,4.1,2451.0,242649.0,Great,Under 1000
Boat,B0BNVBJW2S,"boAt Newly Launched Wave Electra with 1.81"" HD Display, Smart Calling Ultra-Seamless BT Calling Chip, 20 Built-in Watch Faces, 100 + Sports Modes, Menu Personalization, in-Built Games(Cherry Blossom)",Electronics,WearableTechnology,SmartWatches,2499.0,7990.0,69.0,4.1,154.0,384846.0,Great,Budget
Wecool,B0B2DJ5RVQ,"WeCool B1 Mobile Holder for Bikes or Bike Mobile Holder for Maps and GPS Navigation, one Click Locking, Firm Gripping, Anti Shake and Stable Cradle Clamp with 360° Rotation Bicycle Phone Mount",Electronics,Mobiles&Accessories,MobileAccessories,689.0,1999.0,66.0,4.3,1193.0,821977.0,Great,Under 1000
Sounce,B096TWZRJC,"Sounce 360 Adjustable Mobile Phone Holder, Universal Phone Holder Clip Lazy Bracket Flexible Gooseneck Clamp Long Arms Mount for Mobile Tabletop Stand for Bedroom, Office, Bathroom, White",Electronics,Mobiles&Accessories,MobileAccessories,499.0,1899.0,74.0,4.1,1475.0,736025.0,Great,Under 1000
Opentech®,B09GP6FBZT,OpenTech® Military-Grade Tempered Glass Screen Protector Compatible for iPhone 13/13 Pro / 14 with Edge to Edge Coverage and Easy Installation kit (6.1 Inches),Electronics,Mobiles&Accessories,MobileAccessories,299.0,999.0,70.0,4.3,8891.0,2658409.0,Great,Under 1000
En,B0B3DV7S9B,"EN LIGNE Adjustable Cell Phone Stand, Foldable Portable Phone Stand Phone Holder for Desk, Desktop Tablet Stand Compatible with Mobile Phone/iPad/Tablet (Black)",Electronics,Mobiles&Accessories,MobileAccessories,209.0,499.0,58.0,3.6,104.0,21736.0,Good,Under 1000
Tecno,B09MKP344P,"Tecno Spark 8T (Turquoise Cyan, 4GB RAM,64GB Storage) | 50MP AI Camera | 7GB Expandable RAM",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,8499.0,12999.0,35.0,4.1,6662.0,56620338.0,Great,Budget
Urbn,B08JW1GVS7,"URBN 20000 mAh Lithium_Polymer 22.5W Super Fast Charging Ultra Compact Power Bank with Quick Charge & Power Delivery, Type C Input/Output, Made in India, Type C Cable Included (Camo)",Electronics,Mobiles&Accessories,MobileAccessories,2179.0,3999.0,46.0,4.0,8380.0,18260020.0,Good,Budget
Redmi,B09LHZSMRR,"Redmi Note 11T 5G (Stardust White, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers|Get 2 Months of YouTube Premium Free!",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,16999.0,20999.0,19.0,4.1,31822.0,540942178.0,Great,Premium
Oneplus,B0B5V47VK4,"OnePlus 10T 5G (Moonstone Black, 8GB RAM, 128GB Storage)",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,44999.0,49999.0,10.0,4.3,3075.0,138371925.0,Great,Expensive
Nokia,B08H21B6V7,Nokia 150 (2020) (Cyan),Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,2599.0,2999.0,13.0,3.9,14266.0,37077334.0,Good,Budget
Noise,B09BNXQ6BR,"Noise ColorFit Ultra SE Smart Watch with 1.75""(4.3cm) HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Vintage Brown)",Electronics,WearableTechnology,SmartWatches,2799.0,6499.0,57.0,4.1,38879.0,108822321.0,Great,Budget
Boat,B01FSYQ2A4,boAt Rockerz 400 Bluetooth On Ear Headphones With Mic With Upto 8 Hours Playback & Soft Padded Ear Cushions(Grey/Green),Electronics,"Headphones,Earbuds&Accessories",Headphones,1399.0,2990.0,53.0,4.1,97175.0,135947825.0,Great,Budget
Sandisk,B08L5FM4JC,"SanDisk Ultra microSD UHS-I Card 64GB, 120MB/s R",Electronics,Accessories,MemoryCards,649.0,2400.0,73.0,4.4,67260.0,43651740.0,Great,Under 1000
Iphone,B0B54Y2SNX,"iPhone Original 20W C Type Fast PD Charger Compatible with I-Phone13/13 mini/13pro/13 pro Max I-Phone 12/12 Pro/12mini/12 Pro Max, I-Phone11/11 Pro/11 Pro Max 2020 (Only Adapter)",Electronics,Mobiles&Accessories,MobileAccessories,799.0,3990.0,80.0,3.8,119.0,95081.0,Good,Under 1000
Liramark,B08BQ947H3,"LIRAMARK Webcam Cover Slide, Ultra Thin Laptop Camera Cover Slide Blocker for Computer MacBook Pro iMac PC Tablet (Pack of 3)",Computers&Accessories,Accessories&Peripherals,LaptopAccessories,149.0,149.0,0.0,4.3,10833.0,1614117.0,Great,Under 1000
Nokia,B0B7DHSKS7,"Nokia 8210 4G Volte keypad Phone with Dual SIM, Big Display, inbuilt MP3 Player & Wireless FM Radio | Blue",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,3799.0,5299.0,28.0,3.5,1641.0,6234159.0,Good,Budget
Sounce,B09SJ1FTYV,Sounce Protective Case Cover Compatible Boat Xtend Overall Protective Case TPU HD Clear Ultra-Thin Cover with Unbreakable Screen Guard,Electronics,Mobiles&Accessories,MobileAccessories,199.0,1899.0,90.0,4.0,4740.0,943260.0,Good,Under 1000
Samsung,B09XJ5LD6L,"Samsung Galaxy M53 5G (Deep Ocean Blue, 6GB, 128GB Storage) | 108MP | sAmoled+ 120Hz | 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,23999.0,32999.0,27.0,3.9,8866.0,212775134.0,Good,Premium
Iqoo,B07WHS7MZ1,"iQOO 9 SE 5G (Sunset Sierra, 8GB RAM, 128GB Storage) | Qualcomm Snapdragon 888 | 66W Flash Charge",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,29990.0,39990.0,25.0,4.3,8399.0,251886010.0,Great,Premium
Shreenova,B0BBVKRP7B,SHREENOVA ID116 Plus Bluetooth Fitness Smart Watch for Men Women and Kids Activity Tracker (Black),Electronics,WearableTechnology,SmartWatches,281.0,1999.0,86.0,2.8,87.0,24447.0,Average,Under 1000
Poco,B09NY7W8YD,"POCO C31 (Shadow Gray, 64 GB) (4 GB RAM)",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,7998.0,11999.0,33.0,3.8,125.0,999750.0,Good,Budget
Noise_Colorfit,B0BMM7R92G,Noise_Colorfit Smart Watch Charger 2 Pin USB Fast Charger Magnetic Charging Cable Adapter (Smart Watch Charger 2 pin),Electronics,WearableTechnology,SmartWatches,249.0,999.0,75.0,4.5,38.0,9462.0,Great,Under 1000
Popio,B08M66K48D,"POPIO Tempered Glass Screen Protector Compatible for iPhone 12 / iPhone 12 Pro with Case Friendly Edge to Edge Coverage and Easy Installation kit, Pack of 1",Electronics,Mobiles&Accessories,MobileAccessories,299.0,599.0,50.0,4.3,4674.0,1397526.0,Great,Under 1000
10Werun,B09RFB2SJQ,"10WeRun Id-116 Bluetooth Smartwatch Wireless Fitness Band for Boys, Girls, Men, Women & Kids | Sports Gym Watch for All Smart Phones I Heart Rate and spo2 Monitor",Electronics,WearableTechnology,SmartWatches,499.0,1899.0,74.0,4.1,412.0,205588.0,Great,Under 1000
Tokdis,B0B82YGCF6,"Tokdis MX-1 Pro Bluetooth Calling Smartwatch - 1.69” LCD Display, Multiple Watch Faces, Sleep Monitor, Heart & SpO2 Monitoring, Multiple Sports Modes, Water Resistant",Electronics,WearableTechnology,SmartWatches,899.0,3499.0,74.0,3.0,681.0,612219.0,Average,Under 1000
Urbn,B08HF4W2CT,"URBN 20000 mAh lithium_polymer Power Bank with 12 Watt Fast Charging, Camo",Electronics,Mobiles&Accessories,MobileAccessories,1599.0,3499.0,54.0,4.0,36384.0,58178016.0,Good,Budget
Sounce,B08BCKN299,"Sounce Gold Plated 3.5 mm Headphone Splitter for Computer 2 Male to 1 Female 3.5mm Headphone Mic Audio Y Splitter Cable Smartphone Headset to PC Adapter – (Black,20cm)",Electronics,"Headphones,Earbuds&Accessories",Adapters,120.0,999.0,88.0,3.9,6491.0,778920.0,Good,Under 1000
Noise,B0B2X35B1K,"Noise ColorFit Ultra 2 Buzz 1.78"" AMOLED Bluetooth Calling Watch with 368*448px Always On Display, Premium Metallic Finish, 100+ Watch Faces, 100+ Sports Modes, Health Suite (Jet Black)",Electronics,WearableTechnology,SmartWatches,3999.0,6999.0,43.0,4.1,10229.0,40905771.0,Great,Budget
Redmi,B09QS9CWLV,"Redmi Note 11 (Horizon Blue, 6GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,12999.0,18999.0,32.0,4.1,50772.0,659985228.0,Great,Premium
Spigen,B0B1NX6JTN,Spigen Ultra Hybrid Back Cover Case Compatible with iPhone 14 Pro max (TPU + Poly Carbonate | Crystal Clear),Electronics,Mobiles&Accessories,MobileAccessories,1599.0,2599.0,38.0,4.3,1801.0,2879799.0,Great,Budget
Oraimo,B078G6ZF5Z,"Oraimo 18W USB & Type-C Dual Output Super Fast Charger Wall Adapter PE2.0&Quick Charge 3.0 & Power Delivery 3.0 Compatible for iPhone 13/13 Mini/13 Pro Max/12/12 Pro Max, iPad Mini/Pro, Pixel, Galaxy, Airpods Pro",Electronics,Mobiles&Accessories,MobileAccessories,699.0,1199.0,42.0,4.0,14404.0,10068396.0,Good,Under 1000
Lapster,B0BBW521YC,"LAPSTER 12pcs Spiral Cable Protectors for Charger, Wires, Data Charger Cable Protector for Computers, Cell Phones etc.(Grey)",Electronics,Mobiles&Accessories,MobileAccessories,99.0,999.0,90.0,4.4,305.0,30195.0,Great,Under 1000
Mi,B09HSKYMB3,"MI REDMI 9i Sport (Carbon Black, 64 GB) (4 GB RAM)",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,7915.0,9999.0,21.0,4.3,1376.0,10891040.0,Great,Budget
Fire-Boltt,B09YV42QHZ,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Green )",Electronics,WearableTechnology,SmartWatches,1499.0,7999.0,81.0,4.2,22638.0,33934362.0,Great,Budget
Lava,B09BF8JBWX,"Lava A1 Josh 21(Blue Silver) -Dual Sim,Call Blink Notification,Military Grade Certified with 4 Day Battery Backup, Keypad Mobile",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,1055.0,1249.0,16.0,3.8,2352.0,2481360.0,Good,Budget
Popio,B0B5YBGCKD,"POPIO Tempered Glass Compatible for iPhone 13 / iPhone 13 Pro/iPhone 14 (Transparent) Edge to Edge Full Screen Coverage with Installation Kit, Pack of 2",Electronics,Mobiles&Accessories,MobileAccessories,150.0,599.0,75.0,4.3,714.0,107100.0,Great,Under 1000
Amozo,B09MY4W73Q,Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case for iPhone 13 (Polycarbonate| Back Transparent - Sides Black),Electronics,Mobiles&Accessories,MobileAccessories,474.0,1799.0,74.0,4.3,1454.0,689196.0,Great,Under 1000
Flix,B09T37CKQ5,"FLiX Usb Charger,Flix (Beetel) Bolt 2.4 Dual Poart,5V/2.4A/12W Usb Wall Charger Fast Charging,Adapter For Android/Iphone 11/Xs/Xs Max/Xr/X/8/7/6/Plus,Ipad Pro/Air 2/Mini 3/4,Samsung S4/S5 & More-Black",Electronics,Mobiles&Accessories,MobileAccessories,239.0,599.0,60.0,3.9,2147.0,513133.0,Good,Under 1000
Redmi,B09GFPN6TP,"Redmi 9A Sport (Coral Green, 3GB RAM, 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,7499.0,9499.0,21.0,4.1,313832.0,2353426168.0,Great,Budget
Prolet,B0B298D54H,Prolet Classic Bumper Case Cover for Samsung Galaxy Watch 4 44mm TPU Plated Full Screen Protector (Black),Electronics,WearableTechnology,SmartWatches,265.0,999.0,73.0,3.7,465.0,123225.0,Good,Under 1000
Samsung,B08VB57558,"Samsung Galaxy S20 FE 5G (Cloud Navy, 8GB RAM, 128GB Storage) with No Cost EMI & Additional Exchange Offers",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,37990.0,74999.0,49.0,4.2,27790.0,1055742100.0,Great,Expensive
Wecool,B0B9BXKBC7,"WeCool S5 Long Selfie Stick, with Large Reinforced Tripod Stand up to 61 Inch / 156 Cms, Ultra Long Multi Function Bluetooth Selfie Stick with 1/4 Screw Compatible with Gopro, Camera, and Ring Light",Electronics,Mobiles&Accessories,MobileAccessories,1799.0,3999.0,55.0,4.6,245.0,440755.0,Excellent,Budget
Poco,B09NY6TRXG,"POCO C31 (Royal Blue, 64 GB) (4 GB RAM)",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,8499.0,11999.0,29.0,3.9,276.0,2345724.0,Good,Budget
Noise,B09NVPJ3P4,"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2, Stress, Sleep, Heart Rate Monitoring & IP68 Waterproof (Electric Blue)",Electronics,WearableTechnology,SmartWatches,1999.0,3999.0,50.0,4.0,30254.0,60477746.0,Good,Budget
Fire-Boltt,B0B3NDPCS9,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",Electronics,WearableTechnology,SmartWatches,3999.0,17999.0,78.0,4.3,17161.0,68626839.0,Great,Budget
Amazon,B09VGKFM7Y,Amazon Basics 2 Amp USB Wall Charger & Micro USB Cable (White),Electronics,Mobiles&Accessories,MobileAccessories,219.0,499.0,56.0,4.4,14.0,3066.0,Great,Under 1000
Mobilife,B07QCWY5XV,"Mobilife Bluetooth Extendable Selfie Stick with Tripod Stand and Wireless Remote,3-in-1 Multifunctional Selfie Stick Tripod for iPhone Samsung Mi Realme Oppo Vivo Google More,Black",Electronics,Mobiles&Accessories,MobileAccessories,599.0,1399.0,57.0,4.1,14560.0,8721440.0,Great,Under 1000
Ambrane,B098QXR9X2,"Ambrane 27000mAh Power Bank, 20W Fast Charging, Triple Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Smartphones & Other Devices (Stylo Pro, Black)",Electronics,Mobiles&Accessories,MobileAccessories,2499.0,2999.0,17.0,4.1,3156.0,7886844.0,Great,Budget
Striff,B07H1S7XW8,"STRIFF Wall Mount Phone Holder Wall Mount with Adhesive Strips, Charging Holder Compatible with iPhone, Smartphone and Mini Tablet (Pack of 1) (White)",Electronics,Mobiles&Accessories,MobileAccessories,89.0,499.0,82.0,4.1,9340.0,831260.0,Great,Under 1000
Fire-Boltt,B0BNXFDTZ2,"Fire-Boltt Tank 1.85"" Bluetooth Calling Smart Watch, 123 Sports Mode, 8 UI Interactions, Built in Speaker & Mic, 7 Days Battery & Fire-Boltt Health Suite",Electronics,WearableTechnology,SmartWatches,2999.0,11999.0,75.0,4.4,768.0,2303232.0,Great,Budget
Elv,B088ZFJY82,"Elv Aluminium Adjustable Mobile Phone Foldable Holder Tabletop Stand Dock Mount for All Smartphones, Tabs, Kindle, iPad (Moonlight Silver)",Electronics,Mobiles&Accessories,MobileAccessories,314.0,1499.0,79.0,4.5,28978.0,9099092.0,Great,Under 1000
Samsung,B0B4F4QZ1H,"Samsung Galaxy M13 5G (Stardust Brown, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,13999.0,19499.0,28.0,4.1,18998.0,265953002.0,Great,Premium
Dyazo,B09BCNQ9R2,"DYAZO USB 3.0 Type C Female to USB A Male Connector/Converter/Adapter Compatible for Samsung Galaxy Note s 20 10 Plus Ultra,Google Pixel 4 5 3 2 & Other Type-c Devices",Electronics,Mobiles&Accessories,MobileAccessories,139.0,499.0,72.0,4.2,4971.0,690969.0,Great,Under 1000
Kingone,B0B9BD2YL4,"KINGONE Wireless Charging Pencil (2nd Generation) for iPad with Magnetic and Tilt Sensitive, Palm Rejection, Compatible with Apple iPad Pro 11 inch 1/2/3/4, iPad Pro 12.9 Inch 3/4/5/6, iPad Air 4/5, mini6",Electronics,Mobiles&Accessories,MobileAccessories,2599.0,6999.0,63.0,4.5,1526.0,3966074.0,Great,Budget
Boat,B071Z8M4KX,boAt BassHeads 100 in-Ear Wired Headphones with Mic (Black),Electronics,"Headphones,Earbuds&Accessories",Headphones,365.0,999.0,63.0,4.1,363711.0,132754515.0,Great,Under 1000
Boat,B09N3ZNHTY,"boAt Airdopes 141 Bluetooth Truly Wireless in Ear Earbuds with mic, 42H Playtime, Beast Mode(Low Latency Upto 80ms) for Gaming, ENx Tech, ASAP Charge, IWP, IPX4 Water Resistance (Bold Black)",Electronics,"Headphones,Earbuds&Accessories",Headphones,1499.0,4490.0,67.0,3.9,136954.0,205294046.0,Good,Budget
Sandisk,B005FYNT3G,SanDisk Cruzer Blade 32GB USB Flash Drive,Computers&Accessories,ExternalDevices&DataStorage,PenDrives,289.0,650.0,56.0,4.3,253105.0,73147345.0,Great,Under 1000
Logitech,B01J0XWYKQ,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",599.0,895.0,33.0,4.4,61314.0,36727086.0,Great,Under 1000
Storio,B09CTRPSJR,"Storio Kids Toys LCD Writing Tablet 8.5Inch E-Note Pad Best Birthday Gift for Girls Boys, Multicolor (SC1667)",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",217.0,237.0,8.0,3.8,7354.0,1595818.0,Good,Under 1000
Boat,B08JQN8DGZ,"boAt Airdopes 121v2 in-Ear True Wireless Earbuds with Upto 14 Hours Playback, 8MM Drivers, Battery Indicators, Lightweight Earbuds & Multifunction Controls (Active Black, with Mic)",Electronics,"Headphones,Earbuds&Accessories",Headphones,1299.0,2990.0,57.0,3.8,180998.0,235116402.0,Good,Budget
Ske,B0B72BSW7K,SKE Bed Study Table Portable Wood Multifunction Laptop-Table Lapdesk for Children Bed Foldabe Table Work with Tablet Slot & Cup Holder Brown Black,Computers&Accessories,Accessories&Peripherals,LaptopAccessories,263.0,699.0,62.0,3.5,690.0,181470.0,Good,Under 1000
Boat,B08TV2P1N8,"boAt Rockerz 255 Pro+ in-Ear Bluetooth Neckband with Upto 40 Hours Playback, ASAP  Charge, IPX7, Dual Pairing, BT v5.0, with Mic (Active Black)",Electronics,"Headphones,Earbuds&Accessories",Headphones,1399.0,3990.0,65.0,4.1,141841.0,198435559.0,Great,Budget
Striff,B07XCM6T4N,STRIFF Adjustable Laptop Tabletop Stand Patented Riser Ventilated Portable Foldable Compatible with MacBook Notebook Tablet Tray Desk Table Book with Free Phone Stand (Black),Computers&Accessories,Accessories&Peripherals,LaptopAccessories,349.0,1499.0,77.0,4.3,24791.0,8652059.0,Great,Under 1000
